profile,start,peak,end
12137,2021-08-02 04:53:00,2021-08-02 06:00:00,2021-08-02 06:33:00
12147,2021-08-03 07:23:00,2021-08-03 08:30:00,2021-08-03 10:04:00
12156,2021-08-04 07:23:00,2021-08-04 08:29:00,2021-08-04 10:04:00
12169,2021-08-27 04:53:00,2021-08-27 06:02:00,2021-08-27 06:38:00
12178,2021-08-28 04:53:00,2021-08-28 06:02:00,2021-08-28 06:38:00
12187,2021-08-29 04:53:00,2021-08-29 06:01:00,2021-08-29 06:36:00
12196,2021-08-30 04:53:00,2021-08-30 06:03:00,2021-08-30 06:38:00
12205,2021-08-31 04:53:00,2021-08-31 06:03:00,2021-08-31 06:38:00
12214,2021-09-01 04:53:00,2021-09-01 06:02:00,2021-09-01 06:38:00
12224,2021-09-02 07:23:00,2021-09-02 07:53:00,2021-09-02 08:16:00
12232,2021-09-03 04:53:00,2021-09-03 06:02:00,2021-09-03 06:38:00
12241,2021-09-04 04:53:00,2021-09-04 06:02:00,2021-09-04 06:38:00
12250,2021-09-05 04:53:00,2021-09-05 06:02:00,2021-09-05 06:37:00
12259,2021-09-06 04:53:00,2021-09-06 06:02:00,2021-09-06 06:37:00
12268,2021-09-07 04:53:00,2021-09-07 06:02:00,2021-09-07 06:37:00
12277,2021-09-08 04:53:00,2021-09-08 06:02:00,2021-09-08 06:37:00
12286,2021-09-09 04:53:00,2021-09-09 06:02:00,2021-09-09 06:37:00
12295,2021-09-10 04:53:00,2021-09-10 06:02:00,2021-09-10 06:36:00
12304,2021-09-11 04:53:00,2021-09-11 06:02:00,2021-09-11 06:36:00
12313,2021-09-12 04:53:00,2021-09-12 06:01:00,2021-09-12 06:35:00
12322,2021-09-13 04:53:00,2021-09-13 06:01:00,2021-09-13 06:35:00
12331,2021-09-14 04:53:00,2021-09-14 06:01:00,2021-09-14 06:35:00
12341,2021-09-15 07:23:00,2021-09-15 08:29:00,2021-09-15 10:03:00
12349,2021-09-16 04:53:00,2021-09-16 06:01:00,2021-09-16 06:35:00
12358,2021-09-17 04:53:00,2021-09-17 06:02:00,2021-09-17 06:36:00
12367,2021-09-18 04:53:00,2021-09-18 06:01:00,2021-09-18 06:36:00
12376,2021-09-19 04:53:00,2021-09-19 06:02:00,2021-09-19 06:37:00
12385,2021-09-20 04:53:00,2021-09-20 06:02:00,2021-09-20 06:37:00
12394,2021-09-21 04:53:00,2021-09-21 06:02:00,2021-09-21 06:37:00
12403,2021-09-22 04:53:00,2021-09-22 06:01:00,2021-09-22 06:36:00
12412,2021-09-23 04:53:00,2021-09-23 06:01:00,2021-09-23 06:36:00
12421,2021-09-24 04:53:00,2021-09-24 06:01:00,2021-09-24 06:36:00
12431,2021-09-25 07:23:00,2021-09-25 08:30:00,2021-09-25 10:05:00
12440,2021-09-26 07:23:00,2021-09-26 08:30:00,2021-09-26 10:05:00
12448,2021-09-27 04:53:00,2021-09-27 06:01:00,2021-09-27 06:35:00
12458,2021-09-28 07:23:00,2021-09-28 08:27:00,2021-09-28 09:55:00
12466,2021-09-29 04:53:00,2021-09-29 06:01:00,2021-09-29 06:36:00
12475,2021-09-30 04:53:00,2021-09-30 06:02:00,2021-09-30 06:36:00
12484,2021-10-01 04:53:00,2021-10-01 06:01:00,2021-10-01 06:35:00
12493,2021-10-02 04:53:00,2021-10-02 06:02:00,2021-10-02 06:36:00
12502,2021-10-03 04:53:00,2021-10-03 06:00:00,2021-10-03 06:34:00
12511,2021-10-04 04:53:00,2021-10-04 06:01:00,2021-10-04 06:36:00
12520,2021-10-05 04:53:00,2021-10-05 06:02:00,2021-10-05 06:37:00
12528,2021-10-07 04:53:00,2021-10-07 06:03:00,2021-10-07 06:38:00
12537,2021-10-08 04:53:00,2021-10-08 06:01:00,2021-10-08 06:35:00
12546,2021-10-09 04:53:00,2021-10-09 06:02:00,2021-10-09 06:37:00
12555,2021-10-10 04:53:00,2021-10-10 06:02:00,2021-10-10 06:37:00
12564,2021-10-11 04:53:00,2021-10-11 06:00:00,2021-10-11 06:33:00
12573,2021-10-12 04:53:00,2021-10-12 06:01:00,2021-10-12 06:35:00
12582,2021-10-13 04:53:00,2021-10-13 06:01:00,2021-10-13 06:36:00
12591,2021-10-14 04:53:00,2021-10-14 06:02:00,2021-10-14 06:37:00
12600,2021-10-15 04:53:00,2021-10-15 06:02:00,2021-10-15 06:36:00
12609,2021-10-16 04:53:00,2021-10-16 06:03:00,2021-10-16 06:38:00
12618,2021-10-17 04:53:00,2021-10-17 06:02:00,2021-10-17 06:37:00
12627,2021-10-18 04:53:00,2021-10-18 06:03:00,2021-10-18 06:38:00
12636,2021-10-19 04:53:00,2021-10-19 06:03:00,2021-10-19 06:38:00
12646,2021-10-20 07:23:00,2021-10-20 08:16:00,2021-10-20 09:24:00
12655,2021-10-21 07:23:00,2021-10-21 08:29:00,2021-10-21 10:04:00
12664,2021-10-22 07:23:00,2021-10-22 08:24:00,2021-10-22 09:45:00
12673,2021-10-23 07:23:00,2021-10-23 08:29:00,2021-10-23 10:03:00
12681,2021-10-24 04:53:00,2021-10-24 06:01:00,2021-10-24 06:35:00
12691,2021-10-25 07:23:00,2021-10-25 08:20:00,2021-10-25 09:34:00
12700,2021-10-26 07:23:00,2021-10-26 08:27:00,2021-10-26 09:56:00
12708,2021-10-27 04:53:00,2021-10-27 06:01:00,2021-10-27 06:36:00
12718,2021-10-28 07:23:00,2021-10-28 08:27:00,2021-10-28 09:55:00
12726,2021-10-29 04:53:00,2021-10-29 06:01:00,2021-10-29 06:36:00
12734,2021-11-06 04:53:00,2021-11-06 06:03:00,2021-11-06 06:38:00
12744,2021-11-07 07:23:00,2021-11-07 08:26:00,2021-11-07 09:54:00
12753,2021-11-08 07:23:00,2021-11-08 08:32:00,2021-11-08 10:07:00
12762,2021-11-09 07:23:00,2021-11-09 08:20:00,2021-11-09 09:34:00
12771,2021-11-10 07:23:00,2021-11-10 08:28:00,2021-11-10 09:57:00
12780,2021-11-11 07:23:00,2021-11-11 08:31:00,2021-11-11 10:07:00
12789,2021-11-12 07:23:00,2021-11-12 08:31:00,2021-11-12 10:06:00
12798,2021-11-13 07:23:00,2021-11-13 08:32:00,2021-11-13 10:08:00
12807,2021-11-14 07:23:00,2021-11-14 08:31:00,2021-11-14 10:06:00
12816,2021-11-15 07:23:00,2021-11-15 08:32:00,2021-11-15 10:07:00
12825,2021-11-16 07:23:00,2021-11-16 08:30:00,2021-11-16 10:04:00
12834,2021-11-17 07:23:00,2021-11-17 08:30:00,2021-11-17 10:05:00
12843,2021-11-18 07:23:00,2021-11-18 08:32:00,2021-11-18 10:08:00
12852,2021-11-19 07:23:00,2021-11-19 08:27:00,2021-11-19 09:55:00
12861,2021-11-20 07:23:00,2021-11-20 08:32:00,2021-11-20 10:13:00
12870,2021-11-21 07:23:00,2021-11-21 08:32:00,2021-11-21 10:08:00
12879,2021-11-22 07:23:00,2021-11-22 08:32:00,2021-11-22 10:13:00
12888,2021-11-23 07:23:00,2021-11-23 08:32:00,2021-11-23 10:13:00
12897,2021-11-24 07:23:00,2021-11-24 08:32:00,2021-11-24 10:07:00
12906,2021-11-25 07:23:00,2021-11-25 08:31:00,2021-11-25 10:06:00
12915,2021-11-26 07:23:00,2021-11-26 08:27:00,2021-11-26 09:56:00
12924,2021-11-27 07:23:00,2021-11-27 08:32:00,2021-11-27 10:08:00
12933,2021-11-28 07:23:00,2021-11-28 08:31:00,2021-11-28 10:07:00
12942,2021-11-29 07:23:00,2021-11-29 08:32:00,2021-11-29 10:08:00
12951,2021-11-30 07:23:00,2021-11-30 08:31:00,2021-11-30 10:07:00
12960,2021-12-01 07:23:00,2021-12-01 08:31:00,2021-12-01 10:06:00
12969,2021-12-02 07:23:00,2021-12-02 08:31:00,2021-12-02 10:06:00
12978,2021-12-03 07:23:00,2021-12-03 08:32:00,2021-12-03 10:07:00
12987,2021-12-04 07:23:00,2021-12-04 08:31:00,2021-12-04 10:06:00
12996,2021-12-05 07:23:00,2021-12-05 08:32:00,2021-12-05 10:13:00
13005,2021-12-06 07:23:00,2021-12-06 08:32:00,2021-12-06 10:13:00
13014,2021-12-07 07:23:00,2021-12-07 08:32:00,2021-12-07 10:08:00
13023,2021-12-08 07:23:00,2021-12-08 08:31:00,2021-12-08 10:07:00
13032,2021-12-09 07:23:00,2021-12-09 08:31:00,2021-12-09 10:06:00
13041,2021-12-10 07:23:00,2021-12-10 08:31:00,2021-12-10 10:06:00
13050,2021-12-11 07:23:00,2021-12-11 08:26:00,2021-12-11 09:54:00
13059,2021-12-12 07:23:00,2021-12-12 08:27:00,2021-12-12 09:55:00
13068,2021-12-13 07:23:00,2021-12-13 08:22:00,2021-12-13 09:43:00
13077,2021-12-14 07:23:00,2021-12-14 08:26:00,2021-12-14 09:53:00
13086,2021-12-15 07:23:00,2021-12-15 08:30:00,2021-12-15 10:05:00
13095,2021-12-16 07:23:00,2021-12-16 08:21:00,2021-12-16 09:41:00
13104,2021-12-17 07:23:00,2021-12-17 08:32:00,2021-12-17 10:08:00
13113,2021-12-18 07:23:00,2021-12-18 08:33:00,2021-12-18 10:13:00
13122,2021-12-19 07:23:00,2021-12-19 08:31:00,2021-12-19 10:05:00
13131,2021-12-20 07:23:00,2021-12-20 08:29:00,2021-12-20 10:03:00
13140,2021-12-21 07:23:00,2021-12-21 08:26:00,2021-12-21 09:54:00
13149,2021-12-22 07:23:00,2021-12-22 08:32:00,2021-12-22 10:13:00
13158,2021-12-23 07:23:00,2021-12-23 08:32:00,2021-12-23 10:13:00
13167,2021-12-24 07:23:00,2021-12-24 08:33:00,2021-12-24 10:13:00
13176,2021-12-25 07:23:00,2021-12-25 08:29:00,2021-12-25 10:03:00
13185,2021-12-26 07:23:00,2021-12-26 08:31:00,2021-12-26 10:06:00
13194,2021-12-27 07:23:00,2021-12-27 08:28:00,2021-12-27 09:57:00
13203,2021-12-28 07:23:00,2021-12-28 08:32:00,2021-12-28 10:07:00
13212,2021-12-29 07:23:00,2021-12-29 08:32:00,2021-12-29 10:07:00
13221,2021-12-30 07:23:00,2021-12-30 08:32:00,2021-12-30 10:07:00
13230,2021-12-31 07:23:00,2021-12-31 08:31:00,2021-12-31 10:05:00
13239,2022-01-01 07:23:00,2022-01-01 08:33:00,2022-01-01 10:13:00
13248,2022-01-02 07:23:00,2022-01-02 08:33:00,2022-01-02 10:13:00
13257,2022-01-03 07:23:00,2022-01-03 08:26:00,2022-01-03 09:54:00
13266,2022-01-04 07:23:00,2022-01-04 07:29:00,2022-01-04 07:33:00
13275,2022-01-05 07:23:00,2022-01-05 07:56:00,2022-01-05 08:29:00
13284,2022-01-06 07:23:00,2022-01-06 08:32:00,2022-01-06 10:13:00
13293,2022-01-07 07:23:00,2022-01-07 07:35:00,2022-01-07 07:41:00
13302,2022-01-08 07:23:00,2022-01-08 08:32:00,2022-01-08 10:13:00
13311,2022-01-09 07:23:00,2022-01-09 08:32:00,2022-01-09 10:08:00
13320,2022-01-10 07:23:00,2022-01-10 08:32:00,2022-01-10 10:13:00
13329,2022-01-11 07:23:00,2022-01-11 08:31:00,2022-01-11 10:06:00
13338,2022-01-12 07:23:00,2022-01-12 08:31:00,2022-01-12 10:06:00
13347,2022-01-13 07:23:00,2022-01-13 08:29:00,2022-01-13 10:04:00
13356,2022-01-14 07:23:00,2022-01-14 08:32:00,2022-01-14 10:13:00
13365,2022-01-15 07:23:00,2022-01-15 08:29:00,2022-01-15 10:02:00
13374,2022-01-16 07:23:00,2022-01-16 08:32:00,2022-01-16 10:07:00
13383,2022-01-17 07:23:00,2022-01-17 08:33:00,2022-01-17 10:13:00
13392,2022-01-18 07:23:00,2022-01-18 08:33:00,2022-01-18 10:13:00
13401,2022-01-19 07:23:00,2022-01-19 08:33:00,2022-01-19 10:13:00
13410,2022-01-20 07:23:00,2022-01-20 08:33:00,2022-01-20 10:13:00
13419,2022-01-21 07:23:00,2022-01-21 08:33:00,2022-01-21 10:13:00
13428,2022-01-22 07:23:00,2022-01-22 08:33:00,2022-01-22 10:13:00
13437,2022-01-23 07:23:00,2022-01-23 08:32:00,2022-01-23 10:08:00
13446,2022-01-24 07:23:00,2022-01-24 08:25:00,2022-01-24 09:52:00
13455,2022-01-25 07:23:00,2022-01-25 08:31:00,2022-01-25 10:06:00
13464,2022-01-26 07:23:00,2022-01-26 08:29:00,2022-01-26 10:03:00
13473,2022-01-27 07:23:00,2022-01-27 08:31:00,2022-01-27 10:06:00
13482,2022-01-28 07:23:00,2022-01-28 08:32:00,2022-01-28 10:08:00
13491,2022-01-29 07:23:00,2022-01-29 08:32:00,2022-01-29 10:08:00
13500,2022-01-30 07:23:00,2022-01-30 08:32:00,2022-01-30 10:07:00
13509,2022-01-31 07:23:00,2022-01-31 08:32:00,2022-01-31 10:07:00
13518,2022-02-01 07:23:00,2022-02-01 08:32:00,2022-02-01 10:08:00
13527,2022-02-02 07:23:00,2022-02-02 08:33:00,2022-02-02 10:13:00
13536,2022-02-03 07:23:00,2022-02-03 08:33:00,2022-02-03 10:13:00
13545,2022-02-04 07:23:00,2022-02-04 08:32:00,2022-02-04 10:08:00
13554,2022-02-05 07:23:00,2022-02-05 08:31:00,2022-02-05 10:06:00
13563,2022-02-06 07:23:00,2022-02-06 08:31:00,2022-02-06 10:06:00
13572,2022-02-07 07:23:00,2022-02-07 08:30:00,2022-02-07 10:04:00
13581,2022-02-08 07:23:00,2022-02-08 08:32:00,2022-02-08 10:07:00
13590,2022-02-09 07:23:00,2022-02-09 08:32:00,2022-02-09 10:07:00
13599,2022-02-10 07:23:00,2022-02-10 08:27:00,2022-02-10 09:56:00
13608,2022-02-11 07:23:00,2022-02-11 08:31:00,2022-02-11 10:05:00
13617,2022-02-12 07:23:00,2022-02-12 08:32:00,2022-02-12 10:07:00
13626,2022-02-13 07:23:00,2022-02-13 08:32:00,2022-02-13 10:08:00
13635,2022-02-14 07:23:00,2022-02-14 08:32:00,2022-02-14 10:08:00
13644,2022-02-15 07:23:00,2022-02-15 08:32:00,2022-02-15 10:08:00
13653,2022-02-16 07:23:00,2022-02-16 08:31:00,2022-02-16 10:07:00
13662,2022-02-17 07:23:00,2022-02-17 08:24:00,2022-02-17 09:51:00
13671,2022-02-18 07:23:00,2022-02-18 08:31:00,2022-02-18 10:05:00
13680,2022-02-19 07:23:00,2022-02-19 08:32:00,2022-02-19 10:07:00
13689,2022-02-20 07:23:00,2022-02-20 08:31:00,2022-02-20 10:06:00
13698,2022-02-21 07:23:00,2022-02-21 08:31:00,2022-02-21 10:06:00
13707,2022-02-22 07:23:00,2022-02-22 08:32:00,2022-02-22 10:07:00
13716,2022-02-23 07:23:00,2022-02-23 08:32:00,2022-02-23 10:08:00
13725,2022-02-24 07:23:00,2022-02-24 08:32:00,2022-02-24 10:08:00
13734,2022-02-25 07:23:00,2022-02-25 08:32:00,2022-02-25 10:08:00
13743,2022-02-26 07:23:00,2022-02-26 08:28:00,2022-02-26 09:57:00
13752,2022-02-27 07:23:00,2022-02-27 08:25:00,2022-02-27 09:52:00
13761,2022-02-28 07:23:00,2022-02-28 08:29:00,2022-02-28 10:04:00
13770,2022-03-01 07:23:00,2022-03-01 08:31:00,2022-03-01 10:06:00
13779,2022-03-02 07:23:00,2022-03-02 08:29:00,2022-03-02 10:02:00
13788,2022-03-03 07:23:00,2022-03-03 08:32:00,2022-03-03 10:13:00
13797,2022-03-04 07:23:00,2022-03-04 08:32:00,2022-03-04 10:13:00
13806,2022-03-05 07:23:00,2022-03-05 08:32:00,2022-03-05 10:08:00
13815,2022-03-06 07:23:00,2022-03-06 08:32:00,2022-03-06 10:08:00
13824,2022-03-07 07:23:00,2022-03-07 08:32:00,2022-03-07 10:08:00
13833,2022-03-08 07:23:00,2022-03-08 08:32:00,2022-03-08 10:07:00
13842,2022-03-09 07:23:00,2022-03-09 08:32:00,2022-03-09 10:07:00
13851,2022-03-10 07:23:00,2022-03-10 08:32:00,2022-03-10 10:07:00
13860,2022-03-11 07:23:00,2022-03-11 08:32:00,2022-03-11 10:07:00
13869,2022-03-12 07:23:00,2022-03-12 08:32:00,2022-03-12 10:07:00
13878,2022-03-13 07:23:00,2022-03-13 08:31:00,2022-03-13 10:05:00
13886,2022-03-14 04:53:00,2022-03-14 06:00:00,2022-03-14 06:34:00
13896,2022-03-15 07:23:00,2022-03-15 08:19:00,2022-03-15 09:33:00
13905,2022-03-16 07:23:00,2022-03-16 08:27:00,2022-03-16 09:55:00
13913,2022-03-17 04:53:00,2022-03-17 06:03:00,2022-03-17 06:38:00
13922,2022-03-18 04:53:00,2022-03-18 06:02:00,2022-03-18 06:38:00
13931,2022-03-19 04:53:00,2022-03-19 06:02:00,2022-03-19 06:37:00
13940,2022-03-20 04:53:00,2022-03-20 06:02:00,2022-03-20 06:37:00
13949,2022-03-21 04:53:00,2022-03-21 06:01:00,2022-03-21 06:35:00
13958,2022-03-22 04:53:00,2022-03-22 06:02:00,2022-03-22 06:36:00
13967,2022-03-23 04:53:00,2022-03-23 06:00:00,2022-03-23 06:34:00
13976,2022-03-24 04:53:00,2022-03-24 06:02:00,2022-03-24 06:36:00
13985,2022-03-25 04:53:00,2022-03-25 06:02:00,2022-03-25 06:37:00
13994,2022-03-26 04:53:00,2022-03-26 06:01:00,2022-03-26 06:36:00
14003,2022-03-27 04:53:00,2022-03-27 06:02:00,2022-03-27 06:37:00
14012,2022-03-28 04:53:00,2022-03-28 06:02:00,2022-03-28 06:38:00
14021,2022-03-29 04:53:00,2022-03-29 06:03:00,2022-03-29 06:38:00
14030,2022-03-30 04:53:00,2022-03-30 06:03:00,2022-03-30 06:38:00
14039,2022-03-31 04:53:00,2022-03-31 06:03:00,2022-03-31 06:38:00
14048,2022-04-01 04:53:00,2022-04-01 06:03:00,2022-04-01 06:38:00
14057,2022-04-02 04:53:00,2022-04-02 06:02:00,2022-04-02 06:38:00
14066,2022-04-03 04:53:00,2022-04-03 06:02:00,2022-04-03 06:37:00
14076,2022-04-04 07:23:00,2022-04-04 08:27:00,2022-04-04 09:55:00
14085,2022-04-05 07:23:00,2022-04-05 08:21:00,2022-04-05 09:41:00
14093,2022-04-06 04:53:00,2022-04-06 06:02:00,2022-04-06 06:36:00
14102,2022-04-07 04:53:00,2022-04-07 06:02:00,2022-04-07 06:37:00
14111,2022-04-08 04:53:00,2022-04-08 06:02:00,2022-04-08 06:38:00
14120,2022-04-09 04:53:00,2022-04-09 06:02:00,2022-04-09 06:37:00
14129,2022-04-10 04:53:00,2022-04-10 06:02:00,2022-04-10 06:37:00
14138,2022-04-11 04:53:00,2022-04-11 06:02:00,2022-04-11 06:37:00
14148,2022-04-12 07:23:00,2022-04-12 08:29:00,2022-04-12 10:03:00
14156,2022-04-13 04:53:00,2022-04-13 06:00:00,2022-04-13 06:34:00
14165,2022-04-14 04:53:00,2022-04-14 06:02:00,2022-04-14 06:37:00
14174,2022-04-15 04:53:00,2022-04-15 06:02:00,2022-04-15 06:37:00
14183,2022-04-16 04:53:00,2022-04-16 06:02:00,2022-04-16 06:37:00
14192,2022-04-17 04:53:00,2022-04-17 06:02:00,2022-04-17 06:37:00
14201,2022-04-18 04:53:00,2022-04-18 06:02:00,2022-04-18 06:38:00
14210,2022-04-19 04:53:00,2022-04-19 06:02:00,2022-04-19 06:37:00
14219,2022-04-20 04:53:00,2022-04-20 06:02:00,2022-04-20 06:37:00
14229,2022-04-21 07:23:00,2022-04-21 08:28:00,2022-04-21 09:56:00
14238,2022-04-22 07:23:00,2022-04-22 08:27:00,2022-04-22 09:55:00
14246,2022-04-23 04:53:00,2022-04-23 06:01:00,2022-04-23 06:36:00
14255,2022-04-24 04:53:00,2022-04-24 06:01:00,2022-04-24 06:36:00
14265,2022-04-25 07:23:00,2022-04-25 08:27:00,2022-04-25 09:56:00
14273,2022-04-26 04:53:00,2022-04-26 06:01:00,2022-04-26 06:36:00
14282,2022-04-27 04:53:00,2022-04-27 06:02:00,2022-04-27 06:36:00
14291,2022-04-28 04:53:00,2022-04-28 06:02:00,2022-04-28 06:37:00
14300,2022-04-29 04:53:00,2022-04-29 06:02:00,2022-04-29 06:37:00
14309,2022-04-30 04:53:00,2022-04-30 06:02:00,2022-04-30 06:38:00
14318,2022-05-01 04:53:00,2022-05-01 06:02:00,2022-05-01 06:37:00
14327,2022-05-02 04:53:00,2022-05-02 06:02:00,2022-05-02 06:37:00
14337,2022-05-03 07:23:00,2022-05-03 08:32:00,2022-05-03 10:07:00
14345,2022-05-04 04:53:00,2022-05-04 06:01:00,2022-05-04 06:35:00
14355,2022-05-05 07:23:00,2022-05-05 08:26:00,2022-05-05 09:53:00
14364,2022-05-06 07:23:00,2022-05-06 08:30:00,2022-05-06 10:04:00
14372,2022-05-07 04:53:00,2022-05-07 06:00:00,2022-05-07 06:33:00
14381,2022-05-08 04:53:00,2022-05-08 06:00:00,2022-05-08 06:35:00
14390,2022-05-09 04:53:00,2022-05-09 06:01:00,2022-05-09 06:36:00
14399,2022-05-10 04:53:00,2022-05-10 06:02:00,2022-05-10 06:37:00
14408,2022-05-11 04:53:00,2022-05-11 06:01:00,2022-05-11 06:36:00
14417,2022-05-12 04:53:00,2022-05-12 06:02:00,2022-05-12 06:36:00
14426,2022-05-13 04:53:00,2022-05-13 06:02:00,2022-05-13 06:37:00
14435,2022-05-14 04:53:00,2022-05-14 06:02:00,2022-05-14 06:37:00
14444,2022-05-15 04:53:00,2022-05-15 06:03:00,2022-05-15 06:38:00
14453,2022-05-16 04:53:00,2022-05-16 06:02:00,2022-05-16 06:37:00
14462,2022-05-17 04:53:00,2022-05-17 06:02:00,2022-05-17 06:37:00
14471,2022-05-18 04:53:00,2022-05-18 06:02:00,2022-05-18 06:37:00
14481,2022-05-19 07:23:00,2022-05-19 08:31:00,2022-05-19 10:06:00
14489,2022-05-20 04:53:00,2022-05-20 06:01:00,2022-05-20 06:36:00
14498,2022-05-21 04:53:00,2022-05-21 06:01:00,2022-05-21 06:36:00
14507,2022-05-22 04:53:00,2022-05-22 06:02:00,2022-05-22 06:36:00
14516,2022-05-23 04:53:00,2022-05-23 06:01:00,2022-05-23 06:36:00
14525,2022-05-24 04:53:00,2022-05-24 06:02:00,2022-05-24 06:36:00
14534,2022-05-25 04:53:00,2022-05-25 06:02:00,2022-05-25 06:37:00
14543,2022-05-26 04:53:00,2022-05-26 06:02:00,2022-05-26 06:37:00
14552,2022-05-27 04:53:00,2022-05-27 06:02:00,2022-05-27 06:37:00
14561,2022-05-28 04:53:00,2022-05-28 06:03:00,2022-05-28 06:38:00
14570,2022-05-29 04:53:00,2022-05-29 06:02:00,2022-05-29 06:38:00
14579,2022-05-30 04:53:00,2022-05-30 06:02:00,2022-05-30 06:37:00
14588,2022-05-31 04:53:00,2022-05-31 06:02:00,2022-05-31 06:37:00
14597,2022-06-01 04:53:00,2022-06-01 06:02:00,2022-06-01 06:37:00
14606,2022-06-02 04:53:00,2022-06-02 06:01:00,2022-06-02 06:36:00
14615,2022-06-03 04:53:00,2022-06-03 06:00:00,2022-06-03 06:33:00
14624,2022-06-04 04:53:00,2022-06-04 06:00:00,2022-06-04 06:35:00
14633,2022-06-05 04:53:00,2022-06-05 06:01:00,2022-06-05 06:36:00
14644,2022-08-22 04:53:00,2022-08-22 06:03:00,2022-08-22 06:38:00
14653,2022-08-23 04:53:00,2022-08-23 06:03:00,2022-08-23 06:38:00
14662,2022-08-24 04:53:00,2022-08-24 06:03:00,2022-08-24 06:38:00
14671,2022-08-25 07:22:00,2022-08-25 08:32:00,2022-08-25 10:05:00
14679,2022-08-26 04:53:00,2022-08-26 06:03:00,2022-08-26 06:38:00
14688,2022-08-27 04:53:00,2022-08-27 06:03:00,2022-08-27 06:38:00
14697,2022-08-28 04:53:00,2022-08-28 06:03:00,2022-08-28 06:38:00
14706,2022-08-29 04:53:00,2022-08-29 06:03:00,2022-08-29 06:38:00
14715,2022-08-30 04:53:00,2022-08-30 06:03:00,2022-08-30 06:38:00
14724,2022-08-31 04:53:00,2022-08-31 06:03:00,2022-08-31 06:38:00
14733,2022-09-16 07:22:00,2022-09-16 08:31:00,2022-09-16 10:06:00
14741,2022-09-17 04:53:00,2022-09-17 06:01:00,2022-09-17 06:36:00
14750,2022-09-18 04:53:00,2022-09-18 06:01:00,2022-09-18 06:36:00
14759,2022-09-19 04:53:00,2022-09-19 06:01:00,2022-09-19 06:35:00
14768,2022-09-20 04:53:00,2022-09-20 06:01:00,2022-09-20 06:35:00
14777,2022-09-21 04:53:00,2022-09-21 06:01:00,2022-09-21 06:36:00
14786,2022-09-22 04:53:00,2022-09-22 06:02:00,2022-09-22 06:36:00
14795,2022-09-23 04:53:00,2022-09-23 06:01:00,2022-09-23 06:36:00
14804,2022-09-24 04:53:00,2022-09-24 06:01:00,2022-09-24 06:36:00
14813,2022-09-25 04:53:00,2022-09-25 06:01:00,2022-09-25 06:35:00
14822,2022-09-26 04:53:00,2022-09-26 06:00:00,2022-09-26 06:34:00
14831,2022-09-27 04:53:00,2022-09-27 06:01:00,2022-09-27 06:36:00
14840,2022-09-28 04:53:00,2022-09-28 06:01:00,2022-09-28 06:35:00
14849,2022-09-29 04:53:00,2022-09-29 06:00:00,2022-09-29 06:34:00
14858,2022-09-30 04:53:00,2022-09-30 06:00:00,2022-09-30 06:35:00
14867,2022-10-01 04:53:00,2022-10-01 06:00:00,2022-10-01 06:34:00
14876,2022-10-02 04:53:00,2022-10-02 06:01:00,2022-10-02 06:35:00
14885,2022-10-03 04:53:00,2022-10-03 06:01:00,2022-10-03 06:35:00
14894,2022-10-04 04:53:00,2022-10-04 06:00:00,2022-10-04 06:34:00
14903,2022-10-05 04:53:00,2022-10-05 06:01:00,2022-10-05 06:35:00
14912,2022-10-06 04:53:00,2022-10-06 06:01:00,2022-10-06 06:36:00
14921,2022-10-07 04:53:00,2022-10-07 06:01:00,2022-10-07 06:36:00
14930,2022-10-08 04:53:00,2022-10-08 06:01:00,2022-10-08 06:35:00
14939,2022-10-09 04:53:00,2022-10-09 06:01:00,2022-10-09 06:36:00
14948,2022-10-10 04:53:00,2022-10-10 06:01:00,2022-10-10 06:35:00
14957,2022-10-11 04:53:00,2022-10-11 06:00:00,2022-10-11 06:35:00
14966,2022-10-12 04:53:00,2022-10-12 06:00:00,2022-10-12 06:34:00
14975,2022-10-13 04:53:00,2022-10-13 06:00:00,2022-10-13 06:35:00
14984,2022-10-14 04:53:00,2022-10-14 06:00:00,2022-10-14 06:34:00
14993,2022-10-15 04:53:00,2022-10-15 06:00:00,2022-10-15 06:35:00
15002,2022-10-16 04:53:00,2022-10-16 06:00:00,2022-10-16 06:35:00
15011,2022-10-17 04:53:00,2022-10-17 06:01:00,2022-10-17 06:35:00
15020,2022-10-18 04:53:00,2022-10-18 06:00:00,2022-10-18 06:34:00
15029,2022-10-19 04:53:00,2022-10-19 06:00:00,2022-10-19 06:34:00
15039,2022-10-20 07:23:00,2022-10-20 08:24:00,2022-10-20 09:46:00
15047,2022-10-21 04:53:00,2022-10-21 06:01:00,2022-10-21 06:35:00
15057,2022-10-22 07:23:00,2022-10-22 08:31:00,2022-10-22 10:05:00
15065,2022-10-23 04:53:00,2022-10-23 06:01:00,2022-10-23 06:35:00
15074,2022-10-24 04:53:00,2022-10-24 06:00:00,2022-10-24 06:34:00
15084,2022-10-25 07:23:00,2022-10-25 08:26:00,2022-10-25 09:54:00
15093,2022-10-26 07:23:00,2022-10-26 08:30:00,2022-10-26 10:04:00
15101,2022-10-27 04:53:00,2022-10-27 06:01:00,2022-10-27 06:35:00
15111,2022-10-28 07:23:00,2022-10-28 08:27:00,2022-10-28 09:56:00
15120,2022-10-29 07:23:00,2022-10-29 08:24:00,2022-10-29 09:51:00
15129,2022-10-30 07:23:00,2022-10-30 08:29:00,2022-10-30 10:03:00
